Text ID;Comment;Target
lrytas_sql_2931;Dėl Down'o sindromo: klausimas tuomet yra toks, jei aš sergu kažkokia liga, ypač jei turiu protinę negalę, nevisai galiu funkcionuoti visuomenėje, ir man reikalinga priežiūra, tiesa? O kaip gėjai ir lesbietės? Ar reikia, kad jį/ją kas nors prižiūrėtų, padėtų apsipirkt, pagelbėtų keliaujant autobusu... Tai čia jums ir atsakymas. O ką reiškia peržengti padorumo ribas? Jei aš esu gėjus (lesbietė) ir einu rankomis susikabinęs (-usi) su savo antrąja puse, arba ant suoliuko su juo/ja bučiuojuosi, tai, pagal naująjį įstatymą, reiškia homo-propaganda, ir, to pasekoje, galiu būti baudžiamas pagal šitą įstatymą, nes propaguoju homoseksualius santykius, ir taip jį pažeidžiu? Tiesa? Va štai kur ir atsiranda diskriminacija, nes tai niekuomet net į galvą neateitų heteroseksualioms poroms.;Lesbians
lrytas_sql_2931;"Kaip suprast? Kaip tik sakau, kad informacijos negalima ribot, viskas turi būti aiškiai matoma, o tas įstatymas įpareigoja daug ką slėpti nuo nepilnamečių. Ir ką tiksliai Jūs vadinate infor, nepatinkanti ""prišiktom beretėm""? (Čia, spėju, apie gėjus ir lesbietes kalbat?)";Gay Men
lrytas_sql_2931;"Kaip suprast? Kaip tik sakau, kad informacijos negalima ribot, viskas turi būti aiškiai matoma, o tas įstatymas įpareigoja daug ką slėpti nuo nepilnamečių. Ir ką tiksliai Jūs vadinate infor, nepatinkanti ""prišiktom beretėm""? (Čia, spėju, apie gėjus ir lesbietes kalbat?)";Lesbians
lrytas_sql_2931;"Naudingi visuomenėje darbai ir žmogaus seksualumas - nesuderinami dalykai, todėl net jei gėjai ir lesbietės padeda seneliams ir kitiems visuomenės nariams gyventi, jie to nedaro norėdami būti pastebėti, kad štai, gėjai stato seneliams namus... Kas dėl apsigimimo, tai keista, kad toks ""apsigimimas"" egzistuoja visuose pasaulio kraštuose, visais laikais, ir sudaro apie 10 procentų bet kurios visuomenės, tiesa? O paradai, ypatingai su ""nuogais užpakaliais"" - tai pykčio išraiška. Jei jau didžioji visuomenės dalis sako, kad gėjai iškrypėliai ir apsigimėliai - tai jie tai ir stengiasi parodyti - visą iškrypėliškumą! Tačiau prieš ar po eitynių (ar parado) nieko panašaus nesimato gatvėse, tiesa? Tai tik atkirtis tiems, kurie gąsdinasi homoseksualumu. Tikrai tolerantiškose visuomenėse paradai yra tapę daugiau šventiniu renginiu ir ilgainiui, manau, visai pradings.";Gay Men
lrytas_sql_2636;ojoj galetu atgal grist ir su transvestitais toliau glebesiuotis , negu cia dabar verktu grizes, kad valinskas ar dar kas susidoro su juo;Transgender Individuals
lrytas_sql_2655;o tai nezinojai kad eurovizija yra neoficealus geju renginys,kuriame dalyvauja tukstanciai geju?be to didiziausi eurovizijos gerbejai vakaru europoje ir yra gejai..kazkoks neispruselis dar komentarus raso... bet ka noret 70%zmoniu lietuvoj neispruse:)todel ta krize tjp jus ir uzede:D;Gay Men
lrytas_sql_2656;Kai kaliniams, tai jokių teisių amerikonams nereikia. Gėjams paremti, laiškus rašo gudruoliai.;Gay Men
lrytas_sql_2658;nebegalima paciam balkono spalvos pasirinkti:) O gejams sostinej marsiruoti ir dar geguzes 8 d galima, valstybej ligonines uzdaryt galima, vaiku pinigus atimt galima- nes tvarka turi buti:);Gay Men
lrytas_sql_2659;dviem moteriskem lengviau auginti 2 vaikus,nei vienai.Uzsinorejo vaiko-pasidare su kaimynu,uzaugins ir dar du.O pabuti transvestitais ar prisisiuti ka nors-mieloc!Tada babkes visai kitos ka prostitutem!Putkos tai neuzsiuvo.Gimdo normaliai,net hormonai tvarkoj-be cezario piuvio ne kiekviena dar Amerikoj pagimdo naturaliai.Odabar reklama daro-bus babkiu ir jom,zurnalistam,daktaram-suks galvas ziopliem paaugliam...ir kt.;Transgender Individuals
lrytas_sql_2659;dviem moteriskem lengviau auginti 2 vaikus,nei vienai.Uzsinorejo vaiko-pasidare su kaimynu,uzaugins ir dar du.O pabuti transvestitais ar prisisiuti ka nors-mieloc!Tada babkes visai kitos ka prostitutem!Putkos tai neuzsiuvo.Gimdo normaliai,net hormonai tvarkoj-be cezario piuvio ne kiekviena dar Amerikoj pagimdo naturaliai.Odabar reklama daro-bus babkiu ir jom,zurnalistam,daktaram-suks galvas ziopliem paaugliam...ir kt.;Females
lrytas_sql_2665;na jio..pamenu, kai per lnk tada dar vykusi zaidima, gejaus kirilkino paklase, kas tai per isntitucija, jos vadai buvo pagrinde italai, priespaksutinis lenkas, o dabar vadovauja vokietis, ji veikia kone 2000 metu, ir tas maste maste gal 5 minutes ir niekaip nesumaste...tai kiek reikia butu buku ir kvailu, o ka primeta protinga...;Gay Men
lrytas_sql_2744;jie gana smagūs gėjai;Gay Men
lrytas_sql_2764;Seksualinė anoreksija...Man tik įdomu, ar teologai, dvasininkai ir visi kiti religingieji kada nors įstengs akis pakelti nuo svetimų genitalijų ir pažvelgti į žmonių sielas?Pasaulis sukasi ne apie genitalijas ir žmonės ne tik reproduktoriai.Beje, gėjai ir lesbietės gali turėti biologinių vaikų. Jiems nebūtina įsivaikinti. Jei jums tikrai rūpėtų vaikų gerovė, apie šią problemą derėtų rimčiau pagalvoti.;Gay Men
lrytas_sql_2764;Seksualinė anoreksija...Man tik įdomu, ar teologai, dvasininkai ir visi kiti religingieji kada nors įstengs akis pakelti nuo svetimų genitalijų ir pažvelgti į žmonių sielas?Pasaulis sukasi ne apie genitalijas ir žmonės ne tik reproduktoriai.Beje, gėjai ir lesbietės gali turėti biologinių vaikų. Jiems nebūtina įsivaikinti. Jei jums tikrai rūpėtų vaikų gerovė, apie šią problemą derėtų rimčiau pagalvoti.;Lesbians
lrytas_sql_2773;Labai aiškus ir tolerantiškas straipsnis. Už jo tiesiog matai tolerantišką Dievo tarną. Aš visada maniau, tegu sau gyvena ir gėjai. Svarbu, kad artimu, kaimynui, bendruomenei pikto nedaro ir nesididžiuoja..., o jeigu yra atvirščiai...???;Gay Men
lrytas_sql_2905;prie ko cia mazumos? taigi vyras moteru wc buvo. jau sapnuojasi gejai ane?;Gay Men
lrytas_sql_2927;ka tik paklausiau gejaus draugo jis pasake jei butu atvirksciai geju tiek keik dabar yra normaliu o normaliu kiek geju tai butu labai visur linksma ir labai sumazetu nusiklatimu apie 70 procentu;Gay Men
lrytas_sql_2927;O ISLANDIJOJ PREMJIERE LESBIETE IR NIEKAM TAI NEMAISO GERIAU GALVOKIT KAIP VAGIS IR VISUS KITUS ZULIKUS SUKONTROLIUOTI;Lesbians
lrytas_sql_2928;Kame agresija? Iš šalės jos nesijaučia. Galima tiesiog teigti kad lesbijietiška galva gali būti ir protinga;Lesbians
lrytas_sql_2928;ir pagaliau: ar galima issireikalauti pagarba? niekada nebuvau pries gejus, bet jau pradeda atsibosti tas nuolatinis kazkokiu mistiniu teisiu reikalavimas. as nenoriu zinoti nei kaip heteroseksualai gyvena savo asmenini gyvenima, nei kaip gejai. o vaikai turi teise is viso nesidometi seksu iki tol, kol jiems nebutina.;Gay Men
lrytas_sql_2928;Šaunuolė Kristina, viska teisingai išdėstė - pačią esmę. Ir ne gėjai čia svarbiausia (tiesą sakant niekur ir nemačiau itin didelio jų propagavimo. Be to nuo žinojimo kad tokie yra turbūt dar nė vienas nepasidarė gėjus, kaip ir pvz. netapo žudiku, paskaitęs detektyvą ar trilerį). Esmė ta, kad dabar bus tikrų tikriausia cenzūra ir taip valdininkai galės susidoroti su jiems nepatinkančia žiniasklaidos priemone - ar kad įdėjo mėsainio ar cepelino reklamą ar kad parašė apie kokią avariją.;Gay Men
lrytas_sql_2928;"KAS TAU RODE HOMOSEKSUALIUS VEIKSMUS PER PRIEVARTA??? Man rodos, jau greiciau gejai gali klausti - ""Ar homoseksualai turi pakesti tai, kad jiems per prievarta yra rodomi heteroseksualu vaizdai sukeliantys pasislykstejima ir baime""? Juk musu televizija pilna sekso!";Gay Men
lrytas_sql_2931;niekas to įstatymo neskaitę, o komentuoja. Pasiskaitykit. runkeliai, kuriems visur vaidenasi gėjai.;Gay Men
lrytas_sql_2931;Lezbijonas- lesbijiete, patinai vaiku nesulaukia ne tik tarp gyvunu, bet ir tarp zmoniu. Aisku, kad zmogui arba kokie 70 metu arba jis is vienos istaigos, ir tai gyvas pavyzdys, kad negalima informacijos riboti.;Lesbians
lrytas_sql_2931;"Naudingi visuomenėje darbai ir žmogaus seksualumas - nesuderinami dalykai, todėl net jei gėjai ir lesbietės padeda seneliams ir kitiems visuomenės nariams gyventi, jie to nedaro norėdami būti pastebėti, kad štai, gėjai stato seneliams namus... Kas dėl apsigimimo, tai keista, kad toks ""apsigimimas"" egzistuoja visuose pasaulio kraštuose, visais laikais, ir sudaro apie 10 procentų bet kurios visuomenės, tiesa? O paradai, ypatingai su ""nuogais užpakaliais"" - tai pykčio išraiška. Jei jau didžioji visuomenės dalis sako, kad gėjai iškrypėliai ir apsigimėliai - tai jie tai ir stengiasi parodyti - visą iškrypėliškumą! Tačiau prieš ar po eitynių (ar parado) nieko panašaus nesimato gatvėse, tiesa? Tai tik atkirtis tiems, kurie gąsdinasi homoseksualumu. Tikrai tolerantiškose visuomenėse paradai yra tapę daugiau šventiniu renginiu ir ilgainiui, manau, visai pradings.";Lesbians
lrytas_sql_2931;"Ne visai tiksliai pasakyta, kad homoseksualai RENKASI tos pačios lyties partnerį, taip jau yra, kad žmogų traukia tos pačios lyties žmogus. Kokios to priežastys - neaišku, tačiau turbūt genetinės ir socialinės - sunku pasakyti (kol kas). Ar homoseksualai nepritampa mūsų visuomenėje? Hm, Lietuvoje gyvena apie 200 000 homoseksualių žmonių, kiek jūs pažįstat? Aš irgi ne per daugiausiai. O tai reiškia, kad jie yra užsislaptinę, tikriausiai vedę ar ištekėję, turi šeimas, kuriose nepatiria emocinės, dvasinės ir seksualinės pilnatvės. Iš to kyla įvairios psichologinės problemos, kurios, deja, perduodamos vaikams. Tai TIK tokia problema. O tie žmonės, kurie išdrįsta prisipažinti, kad jie yra homoseksualūs, negali pritapti heteronormatyvioje patriarchalinėje visuomenėje, kuri nėra (kol kas) pasiruošusi jų priimti tokių, kokie jie yra. Apie ""ju (gėjų ir lesbiečių) neigalumui pritaikytus istatymus"", galima būtų pastebėti, kad tikrai vakarietiškose šalyse (Švedija, Norvegija, Danija, Kanada, Australija ir t.t. galioja patys įvairiausi įstatymai, kurie nediskriminuoja žmogaus pagal jo lytinę orientaciją. O LT?)";Homosexual individuals
lrytas_sql_2931;o jas pagal tave geri ir kas jei jie gejai?;Gay Men
lrytas_sql_2931;Reni buvo sėkmingai veikiantis organizacijos „LGBT Youth Scotland“ („Škotijos lesbiečių, gėjų, biseksualų ir transeksualų jaunimas“), padedančios jauniems homoseksualams, vadovas.Buvęs vidurinės mokyklos mokytojas, Reni nuolat viešai kalbėdavo apie su gėjais susijusias problemas, ypač akcentuodamas tai, kaip šios problemos veikia jaunus žmones.Jis nuteistas už ilgus metus trukusį mažamečio išnaudojimą, prasidėjusį, kai šiam buvo trys mėnesiai. Kūdikį jam patikėdavo prižiūrėti draugų pora. Vėliau Reni savo tvirkinamo kūdikio nuotraukomis internetu dalindavosi su kitais pedofilais.;Gay Men
lrytas_sql_2931;Reni buvo sėkmingai veikiantis organizacijos „LGBT Youth Scotland“ („Škotijos lesbiečių, gėjų, biseksualų ir transeksualų jaunimas“), padedančios jauniems homoseksualams, vadovas.Buvęs vidurinės mokyklos mokytojas, Reni nuolat viešai kalbėdavo apie su gėjais susijusias problemas, ypač akcentuodamas tai, kaip šios problemos veikia jaunus žmones.Jis nuteistas už ilgus metus trukusį mažamečio išnaudojimą, prasidėjusį, kai šiam buvo trys mėnesiai. Kūdikį jam patikėdavo prižiūrėti draugų pora. Vėliau Reni savo tvirkinamo kūdikio nuotraukomis internetu dalindavosi su kitais pedofilais.;Lesbians
lrytas_sql_2931;Reni buvo sėkmingai veikiantis organizacijos „LGBT Youth Scotland“ („Škotijos lesbiečių, gėjų, biseksualų ir transeksualų jaunimas“), padedančios jauniems homoseksualams, vadovas.Buvęs vidurinės mokyklos mokytojas, Reni nuolat viešai kalbėdavo apie su gėjais susijusias problemas, ypač akcentuodamas tai, kaip šios problemos veikia jaunus žmones.Jis nuteistas už ilgus metus trukusį mažamečio išnaudojimą, prasidėjusį, kai šiam buvo trys mėnesiai. Kūdikį jam patikėdavo prižiūrėti draugų pora. Vėliau Reni savo tvirkinamo kūdikio nuotraukomis internetu dalindavosi su kitais pedofilais.;Pedophile
lrytas_sql_520;tai pedikams ne,bet homoseksulai tai nera pedikai.jau vien tavo neisprusimas parodo kad esi trenktas,jei neskiri gejaus nuo pedofilo.... as uz lygias teisias ir komunikabilia visuomene!;Pedophile
lrytas_sql_877;"Visur tie gejai vaidenas ir vaidenas, man lezbieciu duokit daugiau ;)";Gay Men
lrytas_sql_904;"man gejai nei trukdo nei ka..dabar isivaizduokite,jei suzinosite,kad jusu vaikas yra gejus arba lezbiete..ka darysit?atsisakysit vaiko?Nemanau.Musu liaudis yra gili tundra,toli dar iki pasaulinio mastymo ir supratimo.Is dalies sutinku,kad ""jie"" neretai per daug lenda i viesuma ir pan.";Lesbians
lrytas_sql_904;toki PARADOKSA- sakoma ir zinoma, kad nei gejai, nei lesbietes negali _daugintis_... bet kaip cia yra- ju kasmet vis daugiau?;Lesbians
lrytas_sql_999;Šaunuolė, žydė! Aš ir mano cheba irgi siūlome, kad per Vasario 16 - ąją, Kovo -11- ąją ir kitas šventes Gedemino pr., Katedros aikšt. ir kitur galėtų rengti paradus tik gėjai, leisbėtės ir kiti nusipelniusieji. Pirmyn ...;Lesbians
lrytas_sql_2995;O as pavyzdziui tikrai nenoreciau gauti zmonos, zinodamas, kad ja pro visus galus tratino bele kiek chachaliu. Tikrai nenoreciau iteikti roziu puokstes ir svelniai pabuciuoti tos, kuri ciulpe N+1 pimpalu. Tikrai nemanau, kad galeciau gerbti tokia moteri. O del amerikos - tai ten taip:Jeigu tu pvz per gimtadienio vakareli pasokai, paleliakinai su kokia mergicka, ir jei ji tau (o daznai ir tavo draugams) poto nepadare minjeto... Tai tipo jau kazkas yra netaip, kazkas nesveiko - arba tu pyderas, arba ji lezbiete, arba abu tokie. Nu zodziu arabai turi priezasciu nekesti amerikes.;Gay Men
lrytas_sql_2995;O as pavyzdziui tikrai nenoreciau gauti zmonos, zinodamas, kad ja pro visus galus tratino bele kiek chachaliu. Tikrai nenoreciau iteikti roziu puokstes ir svelniai pabuciuoti tos, kuri ciulpe N+1 pimpalu. Tikrai nemanau, kad galeciau gerbti tokia moteri. O del amerikos - tai ten taip:Jeigu tu pvz per gimtadienio vakareli pasokai, paleliakinai su kokia mergicka, ir jei ji tau (o daznai ir tavo draugams) poto nepadare minjeto... Tai tipo jau kazkas yra netaip, kazkas nesveiko - arba tu pyderas, arba ji lezbiete, arba abu tokie. Nu zodziu arabai turi priezasciu nekesti amerikes.;Lesbians
lrytas_sql_2995;O as pavyzdziui tikrai nenoreciau gauti zmonos, zinodamas, kad ja pro visus galus tratino bele kiek chachaliu. Tikrai nenoreciau iteikti roziu puokstes ir svelniai pabuciuoti tos, kuri ciulpe N+1 pimpalu. Tikrai nemanau, kad galeciau gerbti tokia moteri. O del amerikos - tai ten taip:Jeigu tu pvz per gimtadienio vakareli pasokai, paleliakinai su kokia mergicka, ir jei ji tau (o daznai ir tavo draugams) poto nepadare minjeto... Tai tipo jau kazkas yra netaip, kazkas nesveiko - arba tu pyderas, arba ji lezbiete, arba abu tokie. Nu zodziu arabai turi priezasciu nekesti amerikes.;Females
lrytas_sql_3027;PIRMOJ VIETO GEJAI;Gay Men
lrytas_sql_3052;113. Įsitikinkit patys 18:49 05-16 IP: 69.162.77.3 IŠTRAUKA IŠ: 2008m. spalis 09d. - gayline.lt “Visuomeninis Lietuvos gėjų ir lesbiečių tinklapis paskelbė savo favoritus artėjančiuose Seimo rinkimuose. Daugiamandatėje rinkimų apygardoje rekomenduojama rinktis Lietuvos socialdemokratų partiją. „Tai partija, kurios dėka nebuvome išbraukti iš lygių galimybių įstatymo, kurios tam tikri kandidatai yra labiausiai aktyvūs žmogaus teises ginantys politikai. Labai svarbu, kad biuletenio apačioje nurodytumėte pirmumo balsus ir įrašytumėte penkių šios partijos atstovų eilės numerius sąraše. Mūsų visų reitingavimas labai svarbus, kad žemiau partijų sąraše esantys asmenys pakiltų ir patektų į Seimą.“ – teigiama Visuomeniniame Lietuvos gėjų ir lesbiečių tinklapyje. Svetainėje taip pat nurodoma, kuriuos partijos kandidatus verta įrašyti nurodant pirmumo balsus: Marija Aušrinė Pavilionienė, Giedrė Purvaneckienė, Juras Požėla, Birutė Vėsaitė, Justinas Karosas ir t.t. Vienmandatėje rinkimų apygardoje raginama balsuoti už tos pačios svetainės sudarytame sąraše išvardintus politikus, kurių daugumą taip pat sudaro socialdemokratai. Jei apygardoje nėra galimybių balsuotiuž sąraše įvardintus kandidatus, kviečiama nebalsuoti už Tvarkos ir teisingumo partijos, Tėvynės Sąjungos - LKD, Darbo partija ir jaunimo koalicijos bei Leiboristų, „kaip akivaizdžiai homofobiškų“ partijų atstovus. Akivaizdu, kad kai kurių partijų likimas priklauso nuo jų seksualinės orientacijos kolegų balsavimo rezultatų. Gėjai ir lesbietės galėtų susijungti su socdemų partija, kaip tai padarė krikdemai ir tautininkai”???????;Gay Men
lrytas_sql_3052;113. Įsitikinkit patys 18:49 05-16 IP: 69.162.77.3 IŠTRAUKA IŠ: 2008m. spalis 09d. - gayline.lt “Visuomeninis Lietuvos gėjų ir lesbiečių tinklapis paskelbė savo favoritus artėjančiuose Seimo rinkimuose. Daugiamandatėje rinkimų apygardoje rekomenduojama rinktis Lietuvos socialdemokratų partiją. „Tai partija, kurios dėka nebuvome išbraukti iš lygių galimybių įstatymo, kurios tam tikri kandidatai yra labiausiai aktyvūs žmogaus teises ginantys politikai. Labai svarbu, kad biuletenio apačioje nurodytumėte pirmumo balsus ir įrašytumėte penkių šios partijos atstovų eilės numerius sąraše. Mūsų visų reitingavimas labai svarbus, kad žemiau partijų sąraše esantys asmenys pakiltų ir patektų į Seimą.“ – teigiama Visuomeniniame Lietuvos gėjų ir lesbiečių tinklapyje. Svetainėje taip pat nurodoma, kuriuos partijos kandidatus verta įrašyti nurodant pirmumo balsus: Marija Aušrinė Pavilionienė, Giedrė Purvaneckienė, Juras Požėla, Birutė Vėsaitė, Justinas Karosas ir t.t. Vienmandatėje rinkimų apygardoje raginama balsuoti už tos pačios svetainės sudarytame sąraše išvardintus politikus, kurių daugumą taip pat sudaro socialdemokratai. Jei apygardoje nėra galimybių balsuotiuž sąraše įvardintus kandidatus, kviečiama nebalsuoti už Tvarkos ir teisingumo partijos, Tėvynės Sąjungos - LKD, Darbo partija ir jaunimo koalicijos bei Leiboristų, „kaip akivaizdžiai homofobiškų“ partijų atstovus. Akivaizdu, kad kai kurių partijų likimas priklauso nuo jų seksualinės orientacijos kolegų balsavimo rezultatų. Gėjai ir lesbietės galėtų susijungti su socdemų partija, kaip tai padarė krikdemai ir tautininkai”???????;Lesbians
lrytas_sql_3057;atsimenu draugo mociute irgi sake, kad daug gyvenimo mate, buvo i minska isvaziavus ant sovietu. tai vis sake, kad jaunimas gejai visi dabar, narkomanai, nenormalus, rengiasi keistai. tai jai 82, tai tu isivaizduoji ant kiek tu gyvenime atsilikes?;Gay Men
lrytas_sql_3078;Matyt vyras turi seksualiniu problemu, kiekviename jo straipsnyje tai peniai, tai lesbietes , sueitys ir tt. Gal parulski susirask kokia mergiote, pasitratink, ir pradek rayti normalius straipsnius.;Lesbians
lrytas_sql_3165;Reikėjo jiems paimti vaivorykštinę vėliavą-būtų garsinę ir skleidę mūsų kultūrą,nes gėjai-tai ateitis!;Gay Men
lrytas_sql_3202;kebabai visai sgerai . nereikia cia isidirbinet. gejams gal neskanu- matote, nelygis. o vilniuje geriausi - ko gero pravaziavus gariunus link kauno. daug vazineju po lietuva tai tenka pakelese sotintis kebabais. nesiskundziu. tik kai kur labai suprastejo kokybe (pvz. izvaziuojant is kauno - jau daro kebabus beveik vien is kopustu. kazkaip zmones nepagalvoja, kad tuoj usilenks ju bizniukas.;Gay Men
lrytas_sql_3216;Nesu macius, kad gejai taip myletu moteri,kaip Filipas mylejo ir myli Ala. Tai mate visas pasaulis - Filia spindejo kaip nauja moneta! O jau per vestuves spindejo kaip deimantas! Ir paskui visada buvo labai laimingas. Ir dabar jis neslepia, kad iki siol myli Ala. Jeigu butent toks yra gejaus paveikslas, tai as uz gejus abiem rankomis.:) Zinoma, galbut zurnaliugoms butent tai ir yra netradicine siuolaikinio vyro orientacija - per visa gyvenima myleti viena moteri.:);Gay Men
lrytas_sql_3216;Nesu macius, kad gejai taip myletu moteri,kaip Filipas mylejo ir myli Ala. Tai mate visas pasaulis - Filia spindejo kaip nauja moneta! O jau per vestuves spindejo kaip deimantas! Ir paskui visada buvo labai laimingas. Ir dabar jis neslepia, kad iki siol myli Ala. Jeigu butent toks yra gejaus paveikslas, tai as uz gejus abiem rankomis.:) Zinoma, galbut zurnaliugoms butent tai ir yra netradicine siuolaikinio vyro orientacija - per visa gyvenima myleti viena moteri.:);Females
lrytas_sql_3216;Gaila vaikų. Po 100 metų liks tik gėjai, lesbietės ir surogatinės motinos.;Gay Men
lrytas_sql_3216;Gaila vaikų. Po 100 metų liks tik gėjai, lesbietės ir surogatinės motinos.;Lesbians
